          atime        conv_uu        conv_vv        conv_ww         pm1avg           tavg
  2.0963200E+02 -5.3048568E-07 -5.9716667E-09 -1.1067294E-07  2.1051969E-03  0.0000000E+00
  2.0963200E+02 -5.2573685E-07 -5.9831042E-09 -1.0961271E-07  2.1051963E-03  0.0000000E+00
  2.0963200E+02 -5.2100406E-07 -5.9939693E-09 -1.0855692E-07  2.1051957E-03  0.0000000E+00
  2.0963200E+02 -5.1625894E-07 -6.0043301E-09 -1.0749923E-07  2.1051950E-03  0.0000000E+00
  2.0963200E+02 -5.1152999E-07 -6.0141278E-09 -1.0644599E-07  2.1051944E-03  0.0000000E+00
  2.0963200E+02 -5.0678887E-07 -6.0234240E-09 -1.0539087E-07  2.1051938E-03  0.0000000E+00
  2.0963200E+02 -5.0204984E-07 -6.0321916E-09 -1.0433706E-07  2.1051932E-03  0.0000000E+00
  2.0963200E+02 -4.9732717E-07 -6.0404097E-09 -1.0328771E-07  2.1051926E-03  0.0000000E+00
  2.0963200E+02 -4.9259255E-07 -6.0481305E-09 -1.0223653E-07  2.1051920E-03  0.0000000E+00
  2.0963200E+02 -4.8787440E-07 -6.0553109E-09 -1.0118982E-07  2.1051914E-03  0.0000000E+00
  2.0963200E+02 -4.8314446E-07 -6.0619970E-09 -1.0014131E-07  2.1051909E-03  0.0000000E+00
  2.0963200E+02 -4.7843110E-07 -6.0681515E-09 -9.9097285E-08  2.1051903E-03  0.0000000E+00
  2.0963200E+02 -4.7370609E-07 -6.0738145E-09 -9.8051484E-08  2.1051897E-03  0.0000000E+00
  2.0963200E+02 -4.6899780E-07 -6.0789549E-09 -9.7010178E-08  2.1051892E-03  0.0000000E+00
  2.0963200E+02 -4.6427800E-07 -6.0836065E-09 -9.5967123E-08  2.1051886E-03  0.0000000E+00
  2.0963200E+02 -4.5956090E-07 -6.0877561E-09 -9.4925458E-08  2.1051881E-03  0.0000000E+00
  2.0963200E+02 -4.5486070E-07 -6.0913965E-09 -9.3888304E-08  2.1051875E-03  0.0000000E+00
  2.0963200E+02 -4.5014921E-07 -6.0945523E-09 -9.2849443E-08  2.1051870E-03  0.0000000E+00
  2.0963200E+02 -4.4545472E-07 -6.0972076E-09 -9.1815104E-08  2.1051864E-03  0.0000000E+00
  2.0963200E+02 -4.4074910E-07 -6.0993813E-09 -9.0779083E-08  2.1051859E-03  0.0000000E+00
  2.0963200E+02 -4.3606059E-07 -6.1010631E-09 -8.9747595E-08  2.1051854E-03  0.0000000E+00
  2.0963200E+02 -4.3136110E-07 -6.1022661E-09 -8.8714453E-08  2.1051849E-03  0.0000000E+00
  2.0963200E+02 -4.2667883E-07 -6.1029860E-09 -8.7685852E-08  2.1051844E-03  0.0000000E+00
  2.0963200E+02 -4.2198572E-07 -6.1032298E-09 -8.6655625E-08  2.1051839E-03  0.0000000E+00
  2.0963200E+02 -4.1729591E-07 -6.1029977E-09 -8.5626871E-08  2.1051834E-03  0.0000000E+00
  2.0963200E+02 -4.1262348E-07 -6.1022952E-09 -8.4602673E-08  2.1051829E-03  0.0000000E+00
  2.0963200E+02 -4.0794044E-07 -6.1011210E-09 -8.3576889E-08  2.1051824E-03  0.0000000E+00
  2.0963200E+02 -4.0327489E-07 -6.0994851E-09 -8.2555670E-08  2.1051819E-03  0.0000000E+00
  2.0963200E+02 -3.9859888E-07 -6.0973802E-09 -8.1532891E-08  2.1051814E-03  0.0000000E+00
  2.0963200E+02 -3.9394046E-07 -6.0948220E-09 -8.0514686E-08  2.1051810E-03  0.0000000E+00
  2.0963200E+02 -3.8927172E-07 -6.0917978E-09 -7.9494949E-08  2.1051805E-03  0.0000000E+00
  2.0963200E+02 -3.8462068E-07 -6.0883285E-09 -7.8479795E-08  2.1051800E-03  0.0000000E+00
  2.0963200E+02 -3.7995947E-07 -6.0843962E-09 -7.7463134E-08  2.1051796E-03  0.0000000E+00
  2.0963200E+02 -3.7530212E-07 -6.0800133E-09 -7.6448028E-08  2.1051791E-03  0.0000000E+00
  2.0963200E+02 -3.7066262E-07 -6.0751978E-09 -7.5437517E-08  2.1051787E-03  0.0000000E+00
  2.0963200E+02 -3.6601317E-07 -6.0699235E-09 -7.4425540E-08  2.1051782E-03  0.0000000E+00
  2.0963200E+02 -3.6138168E-07 -6.0642248E-09 -7.3418167E-08  2.1051778E-03  0.0000000E+00
  2.0963200E+02 -3.5674038E-07 -6.0580703E-09 -7.2409354E-08  2.1051773E-03  0.0000000E+00
  2.0963200E+02 -3.5211712E-07 -6.0514994E-09 -7.1405153E-08  2.1051769E-03  0.0000000E+00
  2.0963200E+02 -3.4748421E-07 -6.0444756E-09 -7.0399540E-08  2.1051765E-03  0.0000000E+00
  2.0963200E+02 -3.4286945E-07 -6.0370436E-09 -6.9398544E-08  2.1051761E-03  0.0000000E+00
  2.0963200E+02 -3.3824517E-07 -6.0291616E-09 -6.8396164E-08  2.1051757E-03  0.0000000E+00
  2.0963200E+02 -3.3362531E-07 -6.0208538E-09 -6.7395415E-08  2.1051752E-03  0.0000000E+00
  2.0963200E+02 -3.2902373E-07 -6.0121499E-09 -6.6399296E-08  2.1051748E-03  0.0000000E+00
  2.0963200E+02 -3.2441286E-07 -6.0030002E-09 -6.5401831E-08  2.1051744E-03  0.0000000E+00
  2.0963200E+02 -3.1982037E-07 -5.9934624E-09 -6.4409001E-08  2.1051740E-03  0.0000000E+00
  2.0963200E+02 -3.1521873E-07 -5.9834817E-09 -6.3414854E-08  2.1051736E-03  0.0000000E+00
  2.0963200E+02 -3.1063556E-07 -5.9731206E-09 -6.2425348E-08  2.1051732E-03  0.0000000E+00
  2.0963200E+02 -3.0604339E-07 -5.9623197E-09 -6.1434551E-08  2.1051728E-03  0.0000000E+00
  2.0963200E+02 -3.0146978E-07 -5.9511462E-09 -6.0448403E-08  2.1051725E-03  0.0000000E+00
  2.0963200E+02 -2.9688731E-07 -5.9395357E-09 -5.9460988E-08  2.1051721E-03  0.0000000E+00
  2.0963200E+02 -2.9230979E-07 -5.9275239E-09 -5.8475281E-08  2.1051717E-03  0.0000000E+00
  2.0963200E+02 -2.8775095E-07 -5.9151512E-09 -5.7494231E-08  2.1051713E-03  0.0000000E+00
  2.0963200E+02 -2.8318348E-07 -5.9023458E-09 -5.6511955E-08  2.1051709E-03  0.0000000E+00
  2.0963200E+02 -2.7863479E-07 -5.8891872E-09 -5.5534343E-08  2.1051706E-03  0.0000000E+00
  2.0963200E+02 -2.7407760E-07 -5.8755990E-09 -5.4555532E-08  2.1051702E-03  0.0000000E+00
  2.0963200E+02 -2.6953926E-07 -5.8616650E-09 -5.3581390E-08  2.1051698E-03  0.0000000E+00
  2.0963200E+02 -2.6499259E-07 -5.8473044E-09 -5.2606074E-08  2.1051695E-03  0.0000000E+00
  2.0963200E+02 -2.6046484E-07 -5.8326056E-09 -5.1635434E-08  2.1051691E-03  0.0000000E+00
  2.0963200E+02 -2.5592890E-07 -5.8174830E-09 -5.0663646E-08  2.1051688E-03  0.0000000E+00
  2.0963200E+02 -2.5139842E-07 -5.8019829E-09 -4.9693636E-08  2.1051684E-03  0.0000000E+00
  2.0963200E+02 -2.4688699E-07 -5.7861558E-09 -4.8728309E-08  2.1051681E-03  0.0000000E+00
  2.0963200E+02 -2.4236759E-07 -5.7699094E-09 -4.7761874E-08  2.1051677E-03  0.0000000E+00
  2.0963200E+02 -2.3786731E-07 -5.7533435E-09 -4.6800126E-08  2.1051674E-03  0.0000000E+00
  2.0963200E+02 -2.3335920E-07 -5.7363612E-09 -4.5837297E-08  2.1051670E-03  0.0000000E+00
  2.0963200E+02 -2.2887030E-07 -5.7190666E-09 -4.4879159E-08  2.1051667E-03  0.0000000E+00
  2.0963200E+02 -2.2437370E-07 -5.7013587E-09 -4.3919966E-08  2.1051664E-03  0.0000000E+00
  2.0963200E+02 -2.1989639E-07 -5.6833458E-09 -4.2965468E-08  2.1051660E-03  0.0000000E+00
  2.0963200E+02 -2.1541152E-07 -5.6649225E-09 -4.2009941E-08  2.1051657E-03  0.0000000E+00
  2.0963200E+02 -2.1093262E-07 -5.6461447E-09 -4.1056262E-08  2.1051654E-03  0.0000000E+00
  2.0963200E+02 -2.0647311E-07 -5.6270729E-09 -4.0107284E-08  2.1051651E-03  0.0000000E+00
  2.0963200E+02 -2.0200627E-07 -5.6075951E-09 -3.9157315E-08  2.1051647E-03  0.0000000E+00
  2.0963200E+02 -1.9755889E-07 -5.5878303E-09 -3.8212053E-08  2.1051644E-03  0.0000000E+00
  2.0963200E+02 -1.9310432E-07 -5.5676624E-09 -3.7265825E-08  2.1051641E-03  0.0000000E+00
  2.0963200E+02 -1.8866928E-07 -5.5472147E-09 -3.6324307E-08  2.1051638E-03  0.0000000E+00
  2.0963200E+02 -1.8422720E-07 -5.5263668E-09 -3.5381850E-08  2.1051635E-03  0.0000000E+00
  2.0963200E+02 -1.7980472E-07 -5.5052462E-09 -3.4444106E-08  2.1051632E-03  0.0000000E+00
  2.0963200E+02 -1.7537534E-07 -5.4837284E-09 -3.3505448E-08  2.1051628E-03  0.0000000E+00
  2.0963200E+02 -1.7095239E-07 -5.4618788E-09 -3.2568704E-08  2.1051625E-03  0.0000000E+00
  2.0963200E+02 -1.6654914E-07 -5.4397669E-09 -3.1636677E-08  2.1051622E-03  0.0000000E+00
  2.0963200E+02 -1.6213921E-07 -5.4172622E-09 -3.0703776E-08  2.1051619E-03  0.0000000E+00
  2.0963200E+02 -1.5774904E-07 -5.3945021E-09 -2.9775593E-08  2.1051616E-03  0.0000000E+00
  2.0963200E+02 -1.5335232E-07 -5.3713523E-09 -2.8846563E-08  2.1051613E-03  0.0000000E+00
  2.0963200E+02 -1.4897544E-07 -5.3479538E-09 -2.7922254E-08  2.1051610E-03  0.0000000E+00
  2.0963200E+02 -1.4459214E-07 -5.3241685E-09 -2.6997123E-08  2.1051607E-03  0.0000000E+00
  2.0963200E+02 -1.4022874E-07 -5.3001414E-09 -2.6076716E-08  2.1051604E-03  0.0000000E+00
  2.0963200E+02 -1.3585908E-07 -5.2757305E-09 -2.5155511E-08  2.1051601E-03  0.0000000E+00
  2.0963200E+02 -1.3149631E-07 -5.2510100E-09 -2.4236284E-08  2.1051598E-03  0.0000000E+00
  2.0963200E+02 -1.2715353E-07 -5.2260576E-09 -2.3321783E-08  2.1051595E-03  0.0000000E+00
  2.0963200E+02 -1.2280469E-07 -5.2007260E-09 -2.2406524E-08  2.1051592E-03  0.0000000E+00
  2.0963200E+02 -1.1847589E-07 -5.1751692E-09 -2.1495993E-08  2.1051590E-03  0.0000000E+00
  2.0963200E+02 -1.1414119E-07 -5.1492361E-09 -2.0584729E-08  2.1051587E-03  0.0000000E+00
  2.0963200E+02 -1.0982658E-07 -5.1230844E-09 -1.9678195E-08  2.1051584E-03  0.0000000E+00
  2.0963200E+02 -1.0550619E-07 -5.0965594E-09 -1.8770953E-08  2.1051581E-03  0.0000000E+00
  2.0963200E+02 -1.0120596E-07 -5.0698222E-09 -1.7868442E-08  2.1051578E-03  0.0000000E+00
  2.0963200E+02 -9.6900103E-08 -5.0427148E-09 -1.6965249E-08  2.1051575E-03  0.0000000E+00
  2.0963200E+02 -9.2601589E-08 -5.0153194E-09 -1.6064094E-08  2.1051572E-03  0.0000000E+00
  2.0963200E+02 -8.8323305E-08 -4.9877215E-09 -1.5167671E-08  2.1051569E-03  0.0000000E+00
  2.0963200E+02 -8.4039603E-08 -4.9597578E-09 -1.4270603E-08  2.1051567E-03  0.0000000E+00
  2.0963200E+02 -7.9776183E-08 -4.9315980E-09 -1.3378270E-08  2.1051564E-03  0.0000000E+00
  2.0963200E+02 -7.5507487E-08 -4.9030755E-09 -1.2485316E-08  2.1051561E-03  0.0000000E+00
  2.0963200E+02 -7.1259121E-08 -4.8743633E-09 -1.1597097E-08  2.1051558E-03  0.0000000E+00
  2.0963200E+02 -6.7005619E-08 -4.8452913E-09 -1.0708284E-08  2.1051555E-03  0.0000000E+00
  2.0963200E+02 -6.2772497E-08 -4.8160358E-09 -9.8242049E-09  2.1051552E-03  0.0000000E+00
  2.0963200E+02 -5.8534378E-08 -4.7864236E-09 -8.9395568E-09  2.1051550E-03  0.0000000E+00
  2.0963200E+02 -5.4304032E-08 -4.7565443E-09 -8.0570039E-09  2.1051547E-03  0.0000000E+00
  2.0963200E+02 -5.0094136E-08 -4.7264909E-09 -7.1791854E-09  2.1051544E-03  0.0000000E+00
  2.0963200E+02 -4.5879453E-08 -4.6960853E-09 -6.3008354E-09  2.1051541E-03  0.0000000E+00
  2.0963200E+02 -4.1685265E-08 -4.6655117E-09 -5.4272196E-09  2.1051538E-03  0.0000000E+00
  2.0963200E+02 -3.7486428E-08 -4.6345887E-09 -4.5530972E-09  2.1051535E-03  0.0000000E+00
  2.0963200E+02 -3.3308131E-08 -4.6035040E-09 -3.6837085E-09  2.1051533E-03  0.0000000E+00
  2.0963200E+02 -2.9125324E-08 -4.5720729E-09 -2.8138382E-09  2.1051530E-03  0.0000000E+00
  2.0963200E+02 -2.4963099E-08 -4.5404861E-09 -1.9487009E-09  2.1051527E-03  0.0000000E+00
  2.0963200E+02 -2.0796503E-08 -4.5085559E-09 -1.0831069E-09  2.1051524E-03  0.0000000E+00
  2.0963200E+02 -1.6638091E-08 -4.4763792E-09 -2.1966311E-10  2.1051521E-03  0.0000000E+00
  2.0963200E+02 -1.2500322E-08 -4.4440557E-09  6.3904884E-10  2.1051518E-03  0.0000000E+00
  2.0963200E+02 -8.3583893E-09 -4.4113934E-09  1.4981805E-09  2.1051515E-03  0.0000000E+00
  2.0963200E+02 -4.2371385E-09 -4.3785901E-09  2.3525815E-09  2.1051513E-03  0.0000000E+00
  2.0963200E+02 -1.1186158E-10 -4.3454511E-09  3.2073776E-09  2.1051510E-03  0.0000000E+00
  2.0963200E+02  3.9926956E-09 -4.3121770E-09  4.0574443E-09  2.1051507E-03  0.0000000E+00
  2.0963200E+02  8.1011414E-09 -4.2785701E-09  4.9078815E-09  2.1051504E-03  0.0000000E+00
  2.0963200E+02  1.2188831E-08 -4.2448340E-09  5.7535909E-09  2.1051501E-03  0.0000000E+00
  2.0963200E+02  1.6280272E-08 -4.2107681E-09  6.5996461E-09  2.1051498E-03  0.0000000E+00
  2.0963200E+02  2.0363133E-08 -4.1764757E-09  7.4434986E-09  2.1051495E-03  0.0000000E+00
  2.0963200E+02  2.4425186E-08 -4.1420625E-09  8.2826260E-09  2.1051492E-03  0.0000000E+00
  2.0963200E+02  2.8490785E-08 -4.1073242E-09  9.1220625E-09  2.1051489E-03  0.0000000E+00
  2.0963200E+02  3.2535543E-08 -4.0724708E-09  9.9567759E-09  2.1051486E-03  0.0000000E+00
  2.0963200E+02  3.6583710E-08 -4.0372953E-09  1.0791774E-08  2.1051483E-03  0.0000000E+00
  2.0963200E+02  4.0611004E-08 -4.0020103E-09  1.1622052E-08  2.1051480E-03  0.0000000E+00
  2.0963200E+02  4.4641571E-08 -3.9664062E-09  1.2452589E-08  2.1051477E-03  0.0000000E+00
  2.0963200E+02  4.8651234E-08 -3.9306983E-09  1.3278409E-08  2.1051474E-03  0.0000000E+00
  2.0963200E+02  5.2664035E-08 -3.8946741E-09  1.4104464E-08  2.1051471E-03  0.0000000E+00
  2.0963200E+02  5.6667877E-08 -3.8584429E-09  1.4928267E-08  2.1051468E-03  0.0000000E+00
  2.0963200E+02  6.0650773E-08 -3.8221161E-09  1.5747356E-08  2.1051465E-03  0.0000000E+00
  2.0963200E+02  6.4636602E-08 -3.7854777E-09  1.6566644E-08  2.1051462E-03  0.0000000E+00
  2.0963200E+02  6.8601457E-08 -3.7487491E-09  1.7381221E-08  2.1051459E-03  0.0000000E+00
  2.0963200E+02  7.2569111E-08 -3.7117119E-09  1.8195974E-08  2.1051456E-03  0.0000000E+00
  2.0963200E+02  7.6515764E-08 -3.6745900E-09  1.9006019E-08  2.1051453E-03  0.0000000E+00
  2.0963200E+02  8.0465082E-08 -3.6371624E-09  1.9816215E-08  2.1051450E-03  0.0000000E+00
  2.0963200E+02  8.4393375E-08 -3.5996555E-09  2.0621706E-08  2.1051447E-03  0.0000000E+00
  2.0963200E+02  8.8324197E-08 -3.5618460E-09  2.1427324E-08  2.1051443E-03  0.0000000E+00
  2.0963200E+02  9.2245698E-08 -3.5238483E-09  2.2230643E-08  2.1051440E-03  0.0000000E+00
  2.0963200E+02  9.6146139E-08 -3.4857791E-09  2.3029262E-08  2.1051437E-03  0.0000000E+00
  2.0963200E+02  1.0004891E-07 -3.4474119E-09  2.3827973E-08  2.1051434E-03  0.0000000E+00
  2.0963200E+02  1.0393060E-07 -3.4089784E-09  2.4621989E-08  2.1051430E-03  0.0000000E+00
  2.0963200E+02  1.0781448E-07 -3.3702498E-09  2.5416072E-08  2.1051427E-03  0.0000000E+00
  2.0963200E+02  1.1167726E-07 -3.3314602E-09  2.6205463E-08  2.1051424E-03  0.0000000E+00
  2.0963200E+02  1.1554210E-07 -3.2923785E-09  2.6994898E-08  2.1051420E-03  0.0000000E+00
  2.0963200E+02  1.1938583E-07 -3.2532408E-09  2.7779646E-08  2.1051417E-03  0.0000000E+00
  2.0963200E+02  1.2323148E-07 -3.2138141E-09  2.8564414E-08  2.1051414E-03  0.0000000E+00
  2.0963200E+02  1.2706746E-07 -3.1742176E-09  2.9346838E-08  2.1051410E-03  0.0000000E+00
  2.0963200E+02  1.3088230E-07 -3.1345728E-09  3.0124580E-08  2.1051407E-03  0.0000000E+00
  2.0963200E+02  1.3469886E-07 -3.0946435E-09  3.0902308E-08  2.1051403E-03  0.0000000E+00
  2.0963200E+02  1.3849426E-07 -3.0546707E-09  3.1675359E-08  2.1051400E-03  0.0000000E+00
  2.0963200E+02  1.4229126E-07 -3.0144165E-09  3.2448371E-08  2.1051396E-03  0.0000000E+00
  2.0963200E+02  1.4606708E-07 -2.9741238E-09  3.3216712E-08  2.1051393E-03  0.0000000E+00
